Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
綠莓晶,綠莓晶,綠莓晶，珠子，水晶，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,水晶,"diy:bead, 珠子, 水晶, cat:水晶",TRUE,Active,lcmj_cysl_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E7%B6%A0%E8%8E%93%E6%99%B6.png,1,綠莓晶,,FALSE,綠莓晶｜Pearl Pearl DIY,綠莓晶，珠子，水晶，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,綠莓晶,,,,,,,,lcmj_cysl_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,綠莓晶,,,,,,,,lcmj_cysl_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
紅膠花,紅膠花,紅膠花，珠子，水晶，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,水晶,"diy:bead, 珠子, 水晶, cat:水晶",TRUE,Active,hjh_cysl_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E7%B4%85%E8%86%A0%E8%8A%B1.png,1,紅膠花,,FALSE,紅膠花｜Pearl Pearl DIY,紅膠花，珠子，水晶，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,紅膠花,,,,,,,,hjh_cysl_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,紅膠花,,,,,,,,hjh_cysl_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
藏银蝴蝶流苏,藏银蝴蝶流苏,藏银蝴蝶流苏，配件，吊墜，直徑 2mm。,Pearl Pearl,aa-6-3,吊墜,"diy:accessory, 配件, 吊墜, cat:吊墜",TRUE,Active,cyhdls_pnd_2,,尺寸,2mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E8%97%8F%E9%93%B6%E8%9D%B4%E8%9D%B6%E6%B5%81%E8%8B%8F.png,1,藏银蝴蝶流苏,,FALSE,藏银蝴蝶流苏｜Pearl Pearl DIY,藏银蝴蝶流苏，配件，吊墜，直徑 2mm。,,,,,,,,,,,,,,
玫瑰花环,玫瑰花环,玫瑰花环，配件，隔珠，直徑 6mm。,Pearl Pearl,aa-6-3,隔珠,"diy:accessory, 配件, 隔珠, cat:隔珠",TRUE,Active,mghh_spc_6,,尺寸,6mm,,,,,,,,59,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E7%8E%AB%E7%91%B0%E8%8A%B1%E7%8E%AF.png,1,玫瑰花环,,FALSE,玫瑰花环｜Pearl Pearl DIY,玫瑰花环，配件，隔珠，直徑 6mm。,,,,,,,,,,,,,,
白玛瑙魔盒,白玛瑙魔盒,白玛瑙魔盒，配件，隔珠，直徑 8mm。,Pearl Pearl,aa-6-3,隔珠,"diy:accessory, 配件, 隔珠, cat:隔珠",TRUE,Active,bmnmh_spc_8,,尺寸,8mm,,,,,,,,59,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E7%99%BD%E7%8E%9B%E7%91%99%E9%AD%94%E7%9B%92.png,1,白玛瑙魔盒,,FALSE,白玛瑙魔盒｜Pearl Pearl DIY,白玛瑙魔盒，配件，隔珠，直徑 8mm。,,,,,,,,,,,,,,
藏银回纹,藏银回纹,藏银回纹，配件，隔珠，直徑 5mm。,Pearl Pearl,aa-6-3,隔珠,"diy:accessory, 配件, 隔珠, cat:隔珠",TRUE,Active,cyhw_spc_5,,尺寸,5mm,,,,,,,,59,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E8%97%8F%E9%93%B6%E5%9B%9E%E7%BA%B9.png,1,藏银回纹,,FALSE,藏银回纹｜Pearl Pearl DIY,藏银回纹，配件，隔珠，直徑 5mm。,,,,,,,,,,,,,,
紅兔毛,紅兔毛,紅兔毛，珠子，水晶，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,水晶,"diy:bead, 珠子, 水晶, cat:水晶",TRUE,Active,htm_cysl_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E7%B4%85%E5%85%94%E6%AF%9B.png,1,紅兔毛,,FALSE,紅兔毛｜Pearl Pearl DIY,紅兔毛，珠子，水晶，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,紅兔毛,,,,,,,,htm_cysl_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,紅兔毛,,,,,,,,htm_cysl_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
朱砂魔盒,朱砂魔盒,朱砂魔盒，配件，隔珠，直徑 8mm。,Pearl Pearl,aa-6-3,隔珠,"diy:accessory, 配件, 隔珠, cat:隔珠",TRUE,Active,zsmh_spc_8,,尺寸,8mm,,,,,,,,59,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E6%9C%B1%E7%A0%82%E9%AD%94%E7%9B%92.png,1,朱砂魔盒,,FALSE,朱砂魔盒｜Pearl Pearl DIY,朱砂魔盒，配件，隔珠，直徑 8mm。,,,,,,,,,,,,,,
藏银十字吊坠,藏银十字吊坠,藏银十字吊坠，配件，吊墜，直徑 2mm。,Pearl Pearl,aa-6-3,吊墜,"diy:accessory, 配件, 吊墜, cat:吊墜",TRUE,Active,cyszdz_pnd_2,,尺寸,2mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E8%97%8F%E9%93%B6%E5%8D%81%E5%AD%97%E5%90%8A%E5%9D%A0.png,1,藏银十字吊坠,,FALSE,藏银十字吊坠｜Pearl Pearl DIY,藏银十字吊坠，配件，吊墜，直徑 2mm。,,,,,,,,,,,,,,
藏银叶丛,藏银叶丛,藏银叶丛，配件，吊墜，直徑 2mm。,Pearl Pearl,aa-6-3,吊墜,"diy:accessory, 配件, 吊墜, cat:吊墜",TRUE,Active,cyyc_pnd_2,,尺寸,2mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E8%97%8F%E9%93%B6%E5%8F%B6%E4%B8%9B.png,1,藏银叶丛,,FALSE,藏银叶丛｜Pearl Pearl DIY,藏银叶丛，配件，吊墜，直徑 2mm。,,,,,,,,,,,,,,
藏银小花立方,藏银小花立方,藏银小花立方，配件，隔珠，直徑 8mm。,Pearl Pearl,aa-6-3,隔珠,"diy:accessory, 配件, 隔珠, cat:隔珠",TRUE,Active,cyxhlf_spc_8,,尺寸,8mm,,,,,,,,59,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E8%97%8F%E9%93%B6%E5%B0%8F%E8%8A%B1%E7%AB%8B%E6%96%B9.png,1,藏银小花立方,,FALSE,藏银小花立方｜Pearl Pearl DIY,藏银小花立方，配件，隔珠，直徑 8mm。,,,,,,,,,,,,,,
藏银大花立方,藏银大花立方,藏银大花立方，配件，隔珠，直徑 8mm。,Pearl Pearl,aa-6-3,隔珠,"diy:accessory, 配件, 隔珠, cat:隔珠",TRUE,Active,cydhlf_spc_8,,尺寸,8mm,,,,,,,,59,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E8%97%8F%E9%93%B6%E5%A4%A7%E8%8A%B1%E7%AB%8B%E6%96%B9.png,1,藏银大花立方,,FALSE,藏银大花立方｜Pearl Pearl DIY,藏银大花立方，配件，隔珠，直徑 8mm。,,,,,,,,,,,,,,
金陽石,金陽石,金陽石，珠子，礦石，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,礦石,"diy:bead, 珠子, 礦石, cat:礦石",TRUE,Active,jtys_stn_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E9%87%91%E9%99%BD%E7%9F%B3.png,1,金陽石,,FALSE,金陽石｜Pearl Pearl DIY,金陽石，珠子，礦石，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,金陽石,,,,,,,,jtys_stn_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,金陽石,,,,,,,,jtys_stn_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
景泰蓝福球,景泰蓝福球,景泰蓝福球，配件，隔珠，直徑 8mm。,Pearl Pearl,aa-6-3,隔珠,"diy:accessory, 配件, 隔珠, cat:隔珠",TRUE,Active,jtlfq_spc_8,,尺寸,8mm,,,,,,,,59,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E6%99%AF%E6%B3%B0%E8%93%9D%E7%A6%8F%E7%90%83.png,1,景泰蓝福球,,FALSE,景泰蓝福球｜Pearl Pearl DIY,景泰蓝福球，配件，隔珠，直徑 8mm。,,,,,,,,,,,,,,
黑金超,黑金超,黑金超，珠子，礦石，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,礦石,"diy:bead, 珠子, 礦石, cat:礦石",TRUE,Active,hjc_stn_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E9%BB%91%E9%87%91%E8%B6%85.png,1,黑金超,,FALSE,黑金超｜Pearl Pearl DIY,黑金超，珠子，礦石，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,黑金超,,,,,,,,hjc_stn_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,黑金超,,,,,,,,hjc_stn_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
黃虎眼,黃虎眼,黃虎眼，珠子，礦石，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,礦石,"diy:bead, 珠子, 礦石, cat:礦石",TRUE,Active,hhy_stn_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E9%BB%83%E8%99%8E%E7%9C%BC.png,1,黃虎眼,,FALSE,黃虎眼｜Pearl Pearl DIY,黃虎眼，珠子，礦石，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,黃虎眼,,,,,,,,hhy_stn_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,黃虎眼,,,,,,,,hhy_stn_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
帝王砂,帝王砂,帝王砂，珠子，礦石，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,礦石,"diy:bead, 珠子, 礦石, cat:礦石",TRUE,Active,dws_stn_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E5%B8%9D%E7%8E%8B%E7%A0%82.png,1,帝王砂,,FALSE,帝王砂｜Pearl Pearl DIY,帝王砂，珠子，礦石，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,帝王砂,,,,,,,,dws_stn_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,帝王砂,,,,,,,,dws_stn_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
紅瑪瑙,紅瑪瑙,紅瑪瑙，珠子，瑪瑙，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,瑪瑙,"diy:bead, 珠子, 瑪瑙, cat:瑪瑙",TRUE,Active,hmn_agt_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E7%B4%85%E7%91%AA%E7%91%99.png,1,紅瑪瑙,,FALSE,紅瑪瑙｜Pearl Pearl DIY,紅瑪瑙，珠子，瑪瑙，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,紅瑪瑙,,,,,,,,hmn_agt_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,紅瑪瑙,,,,,,,,hmn_agt_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
冰曜石,冰曜石,冰曜石，珠子，礦石，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,礦石,"diy:bead, 珠子, 礦石, cat:礦石",TRUE,Active,bys_stn_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E5%86%B0%E6%9B%9C%E7%9F%B3.png,1,冰曜石,,FALSE,冰曜石｜Pearl Pearl DIY,冰曜石，珠子，礦石，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,冰曜石,,,,,,,,bys_stn_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,冰曜石,,,,,,,,bys_stn_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
淨體茶晶,淨體茶晶,淨體茶晶，珠子，水晶，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,水晶,"diy:bead, 珠子, 水晶, cat:水晶",TRUE,Active,jtcj_cysl_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E6%B7%A8%E9%AB%94%E8%8C%B6%E6%99%B6.png,1,淨體茶晶,,FALSE,淨體茶晶｜Pearl Pearl DIY,淨體茶晶，珠子，水晶，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,淨體茶晶,,,,,,,,jtcj_cysl_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,淨體茶晶,,,,,,,,jtcj_cysl_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
藍晶石,藍晶石,藍晶石，珠子，礦石，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,礦石,"diy:bead, 珠子, 礦石, cat:礦石",TRUE,Active,ljs_stn_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E8%97%8D%E6%99%B6%E7%9F%B3.png,1,藍晶石,,FALSE,藍晶石｜Pearl Pearl DIY,藍晶石，珠子，礦石，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,藍晶石,,,,,,,,ljs_stn_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,藍晶石,,,,,,,,ljs_stn_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
銀曜石,銀曜石,銀曜石，珠子，礦石，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,礦石,"diy:bead, 珠子, 礦石, cat:礦石",TRUE,Active,yys_stn_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E9%8A%80%E6%9B%9C%E7%9F%B3.png,1,銀曜石,,FALSE,銀曜石｜Pearl Pearl DIY,銀曜石，珠子，礦石，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,銀曜石,,,,,,,,yys_stn_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,銀曜石,,,,,,,,yys_stn_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
捕梦网,捕梦网,捕梦网，配件，吊墜，直徑 2mm。,Pearl Pearl,aa-6-3,吊墜,"diy:accessory, 配件, 吊墜, cat:吊墜",TRUE,Active,bmw_pnd_2,,尺寸,2mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E6%8D%95%E6%A2%A6%E7%BD%91.png,1,捕梦网,,FALSE,捕梦网｜Pearl Pearl DIY,捕梦网，配件，吊墜，直徑 2mm。,,,,,,,,,,,,,,
孔雀石,孔雀石,孔雀石，珠子，礦石，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,礦石,"diy:bead, 珠子, 礦石, cat:礦石",TRUE,Active,kqs_stn_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E5%AD%94%E9%9B%80%E7%9F%B3.png,1,孔雀石,,FALSE,孔雀石｜Pearl Pearl DIY,孔雀石，珠子，礦石，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,孔雀石,,,,,,,,kqs_stn_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,孔雀石,,,,,,,,kqs_stn_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
綠龍晶,綠龍晶,綠龍晶，珠子，礦石，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,礦石,"diy:bead, 珠子, 礦石, cat:礦石",TRUE,Active,llj_stn_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E7%B6%A0%E9%BE%8D%E6%99%B6.png,1,綠龍晶,,FALSE,綠龍晶｜Pearl Pearl DIY,綠龍晶，珠子，礦石，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,綠龍晶,,,,,,,,llj_stn_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,綠龍晶,,,,,,,,llj_stn_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
烏拉圭紫水晶,烏拉圭紫水晶,烏拉圭紫水晶，珠子，水晶，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,水晶,"diy:bead, 珠子, 水晶, cat:水晶",TRUE,Active,wlgzsj_cysl_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E7%83%8F%E6%8B%89%E5%9C%AD%E7%B4%AB%E6%B0%B4%E6%99%B6.png,1,烏拉圭紫水晶,,FALSE,烏拉圭紫水晶｜Pearl Pearl DIY,烏拉圭紫水晶，珠子，水晶，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,烏拉圭紫水晶,,,,,,,,wlgzsj_cysl_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,烏拉圭紫水晶,,,,,,,,wlgzsj_cysl_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
綠檀木,綠檀木,綠檀木，珠子，木質，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,木質,"diy:bead, 珠子, 木質, cat:木質",TRUE,Active,lt_wd_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E7%B6%A0%E6%AA%80%E6%9C%A8.png,1,綠檀木,,FALSE,綠檀木｜Pearl Pearl DIY,綠檀木，珠子，木質，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,綠檀木,,,,,,,,lt_wd_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,綠檀木,,,,,,,,lt_wd_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
綠瑪瑙,綠瑪瑙,綠瑪瑙，珠子，瑪瑙，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,瑪瑙,"diy:bead, 珠子, 瑪瑙, cat:瑪瑙",TRUE,Active,lmn_agt_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E7%B6%A0%E7%91%AA%E7%91%99.png,1,綠瑪瑙,,FALSE,綠瑪瑙｜Pearl Pearl DIY,綠瑪瑙，珠子，瑪瑙，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,綠瑪瑙,,,,,,,,lmn_agt_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,綠瑪瑙,,,,,,,,lmn_agt_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
綠兔毛,綠兔毛,綠兔毛，珠子，水晶，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,水晶,"diy:bead, 珠子, 水晶, cat:水晶",TRUE,Active,ltm_cysl_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E7%B6%A0%E5%85%94%E6%AF%9B.png,1,綠兔毛,,FALSE,綠兔毛｜Pearl Pearl DIY,綠兔毛，珠子，水晶，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,綠兔毛,,,,,,,,ltm_cysl_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,綠兔毛,,,,,,,,ltm_cysl_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
紫幽靈,紫幽靈,紫幽靈，珠子，水晶，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,水晶,"diy:bead, 珠子, 水晶, cat:水晶",TRUE,Active,zyl_cysl_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E7%B4%AB%E5%B9%BD%E9%9D%88.png,1,紫幽靈,,FALSE,紫幽靈｜Pearl Pearl DIY,紫幽靈，珠子，水晶，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,紫幽靈,,,,,,,,zyl_cysl_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,紫幽靈,,,,,,,,zyl_cysl_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
青金石,青金石,青金石，珠子，礦石，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,礦石,"diy:bead, 珠子, 礦石, cat:礦石",TRUE,Active,qjs_stn_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E9%9D%92%E9%87%91%E7%9F%B3.png,1,青金石,,FALSE,青金石｜Pearl Pearl DIY,青金石，珠子，礦石，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
,青金石,,,,,,,,qjs_stn_8,,,8mm,,,,,,,,89,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,青金石,,,,,,,,qjs_stn_10,,,10mm,,,,,,,,99,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
黑瑪瑙,黑瑪瑙,黑瑪瑙，珠子，瑪瑙，直徑 6mm／8mm／10mm。,Pearl Pearl,aa-6-3,瑪瑙,"diy:bead, 珠子, 瑪瑙, cat:瑪瑙",TRUE,Active,he_agt_6,,尺寸,6mm,,,,,,,,69,,,TRUE,,,,,,shopify,100,DENY,5,g,TRUE,manual,https://raw.githubusercontent.com/MorningJet/Pearl/main/%E9%BB%91%E7%91%AA%E7%91%99.png,1,黑瑪瑙,,FALSE,黑瑪瑙｜Pearl Pearl DIY,黑瑪瑙，珠子，瑪瑙，直徑 6mm／8mm／10mm。,,,,,,,,,,,,,,
